season,match_name,fullName,runs,strikeRate
2015,CSK v SRH,Ravi Bopara,22,146.66
2015,CSK v SRH,Kane Williamson,26,144.44
2015,CSK v SRH,Karn Sharma,4,66.66
2015,CSK v SRH,Parvez Rasool,2,100
2015,KKR v RCB,Robin Uthappa,35,125
2015,KKR v RCB,Gautam Gambhir,58,126.08
2015,KKR v RCB,Manish Pandey,23,153.33
2015,KKR v RCB,Suryakumar Yadav,11,122.22
2015,KKR v RCB,Yusuf Pathan,3,75
2015,KKR v RCB,Andre Russell,41,241.17
2015,KKR v RCB,Shakib Al Hasan,0,0
2015,KKR v RCB,Piyush Chawla,0,0
2015,KKR v RCB,Chris Gayle,96,171.42
2015,KKR v RCB,Virat Kohli,13,86.66
2015,KKR v RCB,Dinesh Karthik,6,75
2015,KKR v RCB,Mandeep Singh,6,200
2015,KKR v RCB,AB de Villiers,28,215.38
2015,KKR v RCB,Daren Sammy,7,77.77
2015,KKR v RCB,Sean Abbott,1,25
2015,KKR v RCB,Harshal Patel,9,225
2015,KKR v RCB,Abu Nechim,5,250
2015,DC v RR,Mayank Agarwal,37,176.19
2015,DC v RR,Shreyas Iyer,40,133.33
2015,DC v RR,Jean0Paul Duminy,44,115.78
2015,DC v RR,Yuvraj Singh,27,158.82
2015,DC v RR,Angelo Mathews,27,192.85
2015,DC v RR,Ajinkya Rahane,47,120.51
2015,DC v RR,Sanju Samson,11,91.66
2015,DC v RR,Steven Smith,10,111.11
2015,DC v RR,Karun Nair,20,166.66
2015,DC v RR,Stuart Binny,1,50
2015,DC v RR,Deepak Hooda,54,216
2015,DC v RR,James Faulkner,17,154.54
2015,DC v RR,Chris Morris,13,216.66
2015,DC v RR,Tim Southee,7,175
2015,MI v KXIP,Murali Vijay,35,120.68
2015,MI v KXIP,Virender Sehwag,36,189.47
2015,MI v KXIP,Glenn Maxwell,6,150
2015,MI v KXIP,David Miller,24,104.34
2015,MI v KXIP,George Bailey,61,190.62
2015,MI v KXIP,Rishi Dhawan,6,100
2015,MI v KXIP,Mitchell Johnson,3,42.85
2015,MI v KXIP,Rohit Sharma,0,0
2015,MI v KXIP,Aaron Finch,8,57.14
2015,MI v KXIP,Aditya Tare,7,70
2015,MI v KXIP,Ambati Rayudu,13,68.42
2015,MI v KXIP,Corey Anderson,5,45.45
2015,MI v KXIP,Kieron Pollard,20,95.23
2015,MI v KXIP,Jagadeesha Suchith,34,161.9
2015,MI v KXIP,Harbhajan Singh,64,266.66
2015,MI v KXIP,Vinay Kumar,0,0
2015,RCB v SRH,Chris Gayle,21,131.25
2015,RCB v SRH,Virat Kohli,41,110.81
2015,RCB v SRH,Dinesh Karthik,9,81.81
2015,RCB v SRH,AB de Villiers,46,164.28
2015,RCB v SRH,Mandeep Singh,0,0
2015,RCB v SRH,Daren Sammy,6,66.66
2015,RCB v SRH,Sean Abbott,14,155.55
2015,RCB v SRH,Harshal Patel,2,100
2015,RCB v SRH,Abu Nechim,4,200
2015,RCB v SRH,Varun Aaron,6,200
2015,RCB v SRH,Yuzvendra Chahal,1,100
2015,RCB v SRH,David Warner,57,211.11
2015,RCB v SRH,Shikhar Dhawan,50,119.04
2015,RCB v SRH,Kane Williamson,5,55.55
2015,RCB v SRH,KL Rahul,44,157.14
2015,RR v MI,Aaron Finch,10,71.42
2015,RR v MI,Parthiv Patel,16,145.45
2015,RR v MI,Unmukt Chand,12,70.58
2015,RR v MI,Rohit Sharma,0,0
2015,RR v MI,Corey Anderson,50,131.57
2015,RR v MI,Kieron Pollard,70,205.88
2015,RR v MI,Jagadeesha Suchith,0,0
2015,RR v MI,Shreyas Gopal,1,100
2015,RR v MI,Ajinkya Rahane,46,117.94
2015,RR v MI,Sanju Samson,17,106.25
2015,RR v MI,Steven Smith,79,149.05
2015,RR v MI,Deepak Hooda,13,325
2015,RR v MI,James Faulkner,6,100
2015,KXIP v DC,Murali Vijay,19,105.55
2015,KXIP v DC,Virender Sehwag,47,114.63
2015,KXIP v DC,Wriddhiman Saha,39,139.28
2015,KXIP v DC,David Miller,5,71.42
2015,KXIP v DC,Glenn Maxwell,15,300
2015,KXIP v DC,George Bailey,19,172.72
2015,KXIP v DC,Axar Patel,13,130
2015,KXIP v DC,Rishi Dhawan,0,0
2015,KXIP v DC,Mayank Agarwal,68,141.66
2015,KXIP v DC,Shreyas Iyer,6,120
2015,KXIP v DC,Jean0Paul Duminy,21,110.52
2015,KXIP v DC,Yuvraj Singh,54,138.46
2015,KXIP v DC,Angelo Mathews,6,150
2015,KXIP v DC,Kedar Jadhav,3,60
2015,KXIP v DC,Manoj Tiwary,0,0
2015,SRH v RR,David Warner,21,150
2015,SRH v RR,Shikhar Dhawan,10,83.33
2015,SRH v RR,KL Rahul,2,40
2015,SRH v RR,Naman Ojha,25,78.12
2015,SRH v RR,Eoin Morgan,27,90
2015,SRH v RR,Ravi Bopara,23,121.05
2015,SRH v RR,Ashish Reddy,13,144.44
2015,SRH v RR,Ajinkya Rahane,62,110.71
2015,SRH v RR,Sanju Samson,26,86.66
2015,SRH v RR,Steven Smith,13,130
2015,SRH v RR,Karun Nair,1,20
2015,SRH v RR,Stuart Binny,16,114.28
2015,SRH v RR,James Faulkner,6,120
2015,MI v CSK,Lendl Simmons,5,38.46
2015,MI v CSK,Parthiv Patel,0,0
2015,MI v CSK,Corey Anderson,4,57.14
2015,MI v CSK,Rohit Sharma,50,161.29
2015,MI v CSK,Harbhajan Singh,24,114.28
2015,MI v CSK,Kieron Pollard,64,213.33
2015,MI v CSK,Ambati Rayudu,29,181.25
2015,MI v CSK,Jagadeesha Suchith,0,0
2015,MI v CSK,Vinay Kumar,0,0
2015,MI v CSK,Dwayne Smith,62,206.66
2015,MI v CSK,Brendon McCullum,46,230
2015,MI v CSK,Suresh Raina,43,148.27
2015,MI v CSK,Faf du Plessis,11,84.61
2015,MI v CSK,MS Dhoni,3,50
2015,MI v CSK,Dwayne Bravo,13,260
2015,SRH v DC,Mayank Agarwal,1,33.33
2015,SRH v DC,Shreyas Iyer,60,150
2015,SRH v DC,Jean0Paul Duminy,54,131.7
2015,SRH v DC,Yuvraj Singh,9,69.23
2015,SRH v DC,Angelo Mathews,15,136.36
2015,SRH v DC,Kedar Jadhav,19,158.33
2015,SRH v DC,David Warner,28,140
2015,SRH v DC,Shikhar Dhawan,18,100
2015,SRH v DC,Ravi Bopara,41,136.66
2015,SRH v DC,KL Rahul,24,114.28
2015,SRH v DC,Naman Ojha,12,120
2015,SRH v DC,Eoin Morgan,1,50
2015,SRH v DC,Ashish Reddy,15,187.5
2015,SRH v DC,Karn Sharma,19,190
2015,SRH v DC,Praveen Kumar,1,100
2015,KXIP v KKR,Murali Vijay,0,0
2015,KXIP v KKR,Virender Sehwag,11,110
2015,KXIP v KKR,Wriddhiman Saha,15,136.36
2015,KXIP v KKR,Glenn Maxwell,33,126.92
2015,KXIP v KKR,George Bailey,60,133.33
2015,KXIP v KKR,Thisara Perera,9,112.5
2015,KXIP v KKR,Gurkeerat Singh Mann,11,110
2015,KXIP v KKR,Axar Patel,2,66.66
2015,KXIP v KKR,Mitchell Johnson,1,50
2015,KXIP v KKR,Anureet Singh,0,0
2015,KXIP v KKR,Robin Uthappa,13,130
2015,KXIP v KKR,Gautam Gambhir,11,57.89
2015,KXIP v KKR,Manish Pandey,12,200
2015,KXIP v KKR,Suryakumar Yadav,23,230
2015,KXIP v KKR,Yusuf Pathan,28,116.66
2015,KXIP v KKR,Ryan ten Doeschate,0,0
2015,KXIP v KKR,Andre Russell,66,183.33
2015,KXIP v KKR,Piyush Chawla,4,400
2015,RR v CSK,Dwayne Smith,40,137.93
2015,RR v CSK,Brendon McCullum,12,171.42
2015,RR v CSK,Suresh Raina,4,50
2015,RR v CSK,Faf du Plessis,1,33.33
2015,RR v CSK,Dwayne Bravo,62,172.22
2015,RR v CSK,MS Dhoni,31,83.78
2015,RR v CSK,Ajinkya Rahane,76,138.18
2015,RR v CSK,Shane Watson,73,155.31
2015,RR v CSK,Steven Smith,6,85.71
2015,RR v CSK,Karun Nair,1,100
2015,RCB v MI,Lendl Simmons,59,134.09
2015,RCB v MI,Parthiv Patel,12,92.3
2015,RCB v MI,Unmukt Chand,58,156.75
2015,RCB v MI,Rohit Sharma,42,280
2015,RCB v MI,Kieron Pollard,5,166.66
2015,RCB v MI,Ambati Rayudu,0,0
2015,RCB v MI,Harbhajan Singh,0,0
2015,RCB v MI,Hardik Pandya,16,266.66
2015,RCB v MI,Chris Gayle,10,41.66
2015,RCB v MI,Manvinder  Bisla,20,125
2015,RCB v MI,Virat Kohli,18,100
2015,RCB v MI,Dinesh Karthik,18,163.63
2015,RCB v MI,AB de Villiers,41,372.72
2015,RCB v MI,Rilee Rossouw,0,0
2015,RCB v MI,David Wiese,47,188
2015,RCB v MI,Iqbal Abdulla,20,133.33
2015,RCB v MI,Abu Nechim,1,100
2015,DC v KKR,Mayank Agarwal,1,12.5
2015,DC v KKR,Shreyas Iyer,31,129.16
2015,DC v KKR,Jean0Paul Duminy,5,62.5
2015,DC v KKR,Manoj Tiwary,32,114.28
2015,DC v KKR,Yuvraj Singh,21,110.52
2015,DC v KKR,Angelo Mathews,28,133.33
2015,DC v KKR,Kedar Jadhav,12,133.33
2015,DC v KKR,Nathan Coulter0Nile,2,100
2015,DC v KKR,Amit Mishra,1,100
2015,DC v KKR,Robin Uthappa,13,100
2015,DC v KKR,Gautam Gambhir,60,122.44
2015,DC v KKR,Manish Pandey,0,0
2015,DC v KKR,Suryakumar Yadav,24,150
2015,DC v KKR,Yusuf Pathan,40,153.84
2015,DC v KKR,Ryan ten Doeschate,3,150
2015,RR v KXIP,Ajinkya Rahane,74,137.03
2015,RR v KXIP,Shane Watson,45,128.57
2015,RR v KXIP,Deepak Hooda,19,211.11
2015,RR v KXIP,Steven Smith,0,0
2015,RR v KXIP,Karun Nair,25,192.3
2015,RR v KXIP,James Faulkner,1,33.33
2015,RR v KXIP,Stuart Binny,12,300
2015,RR v KXIP,Sanju Samson,5,250
2015,RR v KXIP,Murali Vijay,21,116.66
2015,RR v KXIP,Virender Sehwag,1,25
2015,RR v KXIP,Shaun Marsh,65,162.5
2015,RR v KXIP,Glenn Maxwell,1,16.66
2015,RR v KXIP,David Miller,54,180
2015,RR v KXIP,Wriddhiman Saha,19,237.5
2015,RR v KXIP,Axar Patel,12,171.42
2015,RR v KXIP,Mitchell Johnson,13,185.71
2015,SRH v KKR,Shikhar Dhawan,54,117.39
2015,SRH v KKR,David Warner,91,165.45
2015,SRH v KKR,Ravi Bopara,2,50
2015,SRH v KKR,Naman Ojha,18,225
2015,SRH v KKR,Moises Henriques,7,140
2015,SRH v KKR,KL Rahul,0,0
2015,SRH v KKR,Robin Uthappa,34,161.9
2015,SRH v KKR,Gautam Gambhir,4,50
2015,SRH v KKR,Manish Pandey,33,137.5
2015,SRH v KKR,Andre Russell,19,190
2015,SRH v KKR,Yusuf Pathan,6,85.71
2015,SRH v KKR,Suryakumar Yadav,2,100
2015,RCB v CSK,Dwayne Smith,39,134.48
2015,RCB v CSK,Brendon McCullum,4,66.66
2015,RCB v CSK,Suresh Raina,62,193.75
2015,RCB v CSK,MS Dhoni,13,100
2015,RCB v CSK,Ravindra Jadeja,8,100
2015,RCB v CSK,Faf du Plessis,33,183.33
2015,RCB v CSK,Dwayne Bravo,5,125
2015,RCB v CSK,Ravichandran Ashwin,5,166.66
2015,RCB v CSK,Mohit Sharma,2,33.33
2015,RCB v CSK,Ashish Nehra,0,0
2015,RCB v CSK,Manvinder  Bisla,17,121.42
2015,RCB v CSK,Rilee Rossouw,14,155.55
2015,RCB v CSK,Virat Kohli,51,121.42
2015,RCB v CSK,Dinesh Karthik,10,90.9
2015,RCB v CSK,AB de Villiers,14,140
2015,RCB v CSK,Sarfaraz Khan,11,157.14
2015,RCB v CSK,David Wiese,22,110
2015,RCB v CSK,Harshal Patel,0,0
2015,RCB v CSK,Mitchell Starc,9,150
2015,DC v MI,Mayank Agarwal,1,50
2015,DC v MI,Shreyas Iyer,83,148.21
2015,DC v MI,Jean0Paul Duminy,78,156
2015,DC v MI,Angelo Mathews,17,212.5
2015,DC v MI,Yuvraj Singh,2,50
2015,DC v MI,Kedar Jadhav,1,100
2015,DC v MI,Lendl Simmons,15,107.14
2015,DC v MI,Parthiv Patel,28,147.36
2015,DC v MI,Unmukt Chand,14,127.27
2015,DC v MI,Rohit Sharma,30,125
2015,DC v MI,Kieron Pollard,10,125
2015,DC v MI,Ambati Rayudu,30,136.36
2015,DC v MI,Hardik Pandya,0,0
2015,DC v MI,Harbhajan Singh,9,90
2015,DC v MI,Mitchell McClenaghan,0,0
2015,DC v MI,Lasith Malinga,6,60
2015,DC v MI,Jasprit Bumrah,0,0
2015,RR v RCB,Ajinkya Rahane,18,150
2015,RR v RCB,Shane Watson,26,118.18
2015,RR v RCB,Steven Smith,31,110.71
2015,RR v RCB,Karun Nair,16,114.28
2015,RR v RCB,Deepak Hooda,1,33.33
2015,RR v RCB,Sanju Samson,4,57.14
2015,RR v RCB,Stuart Binny,20,100
2015,RR v RCB,James Faulkner,4,80
2015,RR v RCB,Chris Morris,3,100
2015,RR v RCB,Dhawal Kulkarni,1,50
2015,RR v RCB,Pravin Tambe,2,50
2015,RR v RCB,Chris Gayle,20,117.64
2015,RR v RCB,Virat Kohli,62,134.78
2015,RR v RCB,AB de Villiers,47,138.23
2015,MI v SRH,Lendl Simmons,51,121.42
2015,MI v SRH,Parthiv Patel,17,100
2015,MI v SRH,Unmukt Chand,5,125
2015,MI v SRH,Rohit Sharma,24,160
2015,MI v SRH,Kieron Pollard,33,137.5
2015,MI v SRH,Ambati Rayudu,7,100
2015,MI v SRH,Harbhajan Singh,0,0
2015,MI v SRH,Jagadeesha Suchith,9,180
2015,MI v SRH,Vinay Kumar,0,0
2015,MI v SRH,Mitchell McClenaghan,1,100
2015,MI v SRH,Shikhar Dhawan,42,144.82
2015,MI v SRH,David Warner,9,128.57
2015,MI v SRH,KL Rahul,25,92.59
2015,MI v SRH,Naman Ojha,9,100
2015,MI v SRH,Ravi Bopara,23,85.18
2015,MI v SRH,Hanuma Vihari,16,160
2015,MI v SRH,Karn Sharma,2,40
2015,MI v SRH,Praveen Kumar,0,0
2015,MI v SRH,Dale Steyn,0,0
2015,MI v SRH,Bhuvneshwar Kumar,6,150
2015,CSK v KXIP,Dwayne Smith,26,200
2015,CSK v KXIP,Brendon McCullum,66,150
2015,CSK v KXIP,Suresh Raina,29,111.53
2015,CSK v KXIP,MS Dhoni,41,151.85
2015,CSK v KXIP,Ravindra Jadeja,18,163.63
2015,CSK v KXIP,Murali Vijay,34,106.25
2015,CSK v KXIP,Virender Sehwag,1,50
2015,CSK v KXIP,Shaun Marsh,10,100
2015,CSK v KXIP,George Bailey,1,33.33
2015,CSK v KXIP,David Miller,3,33.33
2015,CSK v KXIP,Wriddhiman Saha,15,65.21
2015,CSK v KXIP,Axar Patel,9,90
2015,CSK v KXIP,Mitchell Johnson,1,50
2015,CSK v KXIP,Anureet Singh,10,50
2015,CSK v KXIP,Karanveer Singh,2,40
2015,CSK v KXIP,Sandeep Sharma,1,25
2015,DC v RCB,Mayank Agarwal,27,79.41
2015,DC v RCB,Shreyas Iyer,0,0
2015,DC v RCB,Jean0Paul Duminy,13,92.85
2015,DC v RCB,Yuvraj Singh,2,40
2015,DC v RCB,Angelo Mathews,0,0
2015,DC v RCB,Kedar Jadhav,33,113.79
2015,DC v RCB,Nathan Coulter0Nile,4,50
2015,DC v RCB,Amit Mishra,2,50
2015,DC v RCB,Shahbaz Nadeem,2,28.57
2015,DC v RCB,Imran Tahir,3,75
2015,DC v RCB,Domnic Muthuswami,1,33.33
2015,DC v RCB,Chris Gayle,62,155
2015,DC v RCB,Virat Kohli,35,152.17
2015,KXIP v SRH,David Warner,58,141.46
2015,KXIP v SRH,Shikhar Dhawan,1,50
2015,KXIP v SRH,Hanuma Vihari,9,112.5
2015,KXIP v SRH,Moises Henriques,30,93.75
2015,KXIP v SRH,Naman Ojha,28,107.69
2015,KXIP v SRH,Ravi Bopara,0,0
2015,KXIP v SRH,Ashish Reddy,22,275
2015,KXIP v SRH,Karn Sharma,1,100
2015,KXIP v SRH,Murali Vijay,12,75
2015,KXIP v SRH,Manan Vohra,5,55.55
2015,KXIP v SRH,Shaun Marsh,1,25
2015,KXIP v SRH,George Bailey,22,137.5
2015,KXIP v SRH,David Miller,15,107.14
2015,KXIP v SRH,Wriddhiman Saha,42,127.27
2015,KXIP v SRH,Axar Patel,17,130.76
2015,KXIP v SRH,Rishi Dhawan,4,66.66
2015,KXIP v SRH,Mitchell Johnson,4,66.66
2015,KXIP v SRH,Anureet Singh,0,0
2015,KXIP v SRH,Sandeep Sharma,1,100
2015,CSK v KKR,Dwayne Smith,25,131.57
2015,CSK v KKR,Brendon McCullum,19,135.71
2015,CSK v KKR,Suresh Raina,17,80.95
2015,CSK v KKR,Faf du Plessis,29,100
2015,CSK v KKR,MS Dhoni,3,50
2015,CSK v KKR,Dwayne Bravo,5,71.42
2015,CSK v KKR,Ravindra Jadeja,15,75
2015,CSK v KKR,Ravichandran Ashwin,9,225
2015,CSK v KKR,Robin Uthappa,39,229.41
2015,CSK v KKR,Gautam Gambhir,0,0
2015,CSK v KKR,Manish Pandey,15,75
2015,CSK v KKR,Suryakumar Yadav,16,61.53
2015,CSK v KKR,Yusuf Pathan,13,72.22
2015,CSK v KKR,Ryan ten Doeschate,38,135.71
2015,CSK v KKR,Andre Russell,4,100
2015,CSK v KKR,Pat Cummins,0,0
2015,CSK v KKR,Piyush Chawla,0,0
2015,CSK v KKR,Umesh Yadav,0,0
2015,CSK v KKR,Brad Hogg,2,200
2015,RCB v RR,Chris Gayle,10,250
2015,RCB v RR,Virat Kohli,1,25
2015,RCB v RR,AB de Villiers,57,126.66
2015,RCB v RR,Mandeep Singh,27,135
2015,RCB v RR,Dinesh Karthik,27,150
2015,RCB v RR,Sarfaraz Khan,45,214.28
2015,RCB v RR,David Wiese,11,137.5
2015,RCB v RR,Harshal Patel,6,300
2015,KKR v CSK,Dwayne Smith,0,0
2015,KKR v CSK,Brendon McCullum,32,266.66
2015,KKR v CSK,Suresh Raina,8,80
2015,KKR v CSK,Faf du Plessis,20,181.81
2015,KKR v CSK,Dwayne Bravo,30,93.75
2015,KKR v CSK,MS Dhoni,1,25
2015,KKR v CSK,Ravindra Jadeja,24,80
2015,KKR v CSK,Pawan Negi,27,207.69
2015,KKR v CSK,Mohit Sharma,0,0
2015,KKR v CSK,Ashish Nehra,1,25
2015,KKR v CSK,Ronit More,2,100
2015,KKR v CSK,Robin Uthappa,80,137.93
2015,KKR v CSK,Gautam Gambhir,19,118.75
2015,KKR v CSK,Manish Pandey,3,30
2015,KKR v CSK,Suryakumar Yadav,2,66.66
2015,KKR v CSK,Andre Russell,55,171.87
2015,DC v KXIP,Virender Sehwag,1,50
2015,DC v KXIP,Manan Vohra,1,14.28
2015,DC v KXIP,Shaun Marsh,5,125
2015,DC v KXIP,Wriddhiman Saha,3,37.5
2015,DC v KXIP,David Miller,42,102.43
2015,DC v KXIP,George Bailey,18,112.5
2015,DC v KXIP,Thisara Perera,3,42.85
2015,DC v KXIP,Axar Patel,22,84.61
2015,DC v KXIP,Shardul Thakur,7,116.66
2015,DC v KXIP,Anureet Singh,8,266.66
2015,DC v KXIP,Mayank Agarwal,52,130
2015,DC v KXIP,Shreyas Iyer,54,135
2015,DC v KXIP,Saurabh Tiwary,5,125
2015,MI v RR,Lendl Simmons,38,122.58
2015,MI v RR,Parthiv Patel,23,164.28
2015,MI v RR,Unmukt Chand,13,92.85
2015,MI v RR,Rohit Sharma,27,128.57
2015,MI v RR,Ambati Rayudu,53,196.29
2015,MI v RR,Kieron Pollard,24,171.42
2015,MI v RR,Harbhajan Singh,0,0
2015,MI v RR,Ajinkya Rahane,16,133.33
2015,MI v RR,Shane Watson,28,121.73
2015,MI v RR,Sanju Samson,76,165.21
2015,MI v RR,Steven Smith,23,115
2015,MI v RR,Karun Nair,7,116.66
2015,MI v RR,Stuart Binny,9,150
2015,MI v RR,Deepak Hooda,1,50
2015,MI v RR,Tim Southee,6,120
2015,MI v RR,Rusty Theron,1,100
2015,RCB v KKR,Robin Uthappa,23,109.52
2015,RCB v KKR,Gautam Gambhir,12,150
2015,RCB v KKR,Andre Russell,45,264.7
2015,RCB v KKR,Ryan ten Doeschate,12,171.42
2015,RCB v KKR,Yusuf Pathan,11,183.33
2015,RCB v KKR,Suryakumar Yadav,0,0
2015,RCB v KKR,Chris Gayle,21,233.33
2015,RCB v KKR,Virat Kohli,34,170
2015,RCB v KKR,AB de Villiers,2,50
2015,RCB v KKR,Mandeep Singh,45,250
2015,RCB v KKR,David Wiese,9,128.57
2015,SRH v CSK,David Warner,61,217.85
2015,SRH v CSK,Shikhar Dhawan,37,115.62
2015,SRH v CSK,Moises Henriques,19,211.11
2015,SRH v CSK,Eoin Morgan,32,118.51
2015,SRH v CSK,Naman Ojha,20,166.66
2015,SRH v CSK,Ashish Reddy,6,100
2015,SRH v CSK,Hanuma Vihari,8,160
2015,SRH v CSK,Karn Sharma,4,200
2015,SRH v CSK,Dwayne Smith,21,110.52
2015,SRH v CSK,Brendon McCullum,12,240
2015,SRH v CSK,Suresh Raina,23,153.33
2015,SRH v CSK,Faf du Plessis,33,150
2015,SRH v CSK,MS Dhoni,20,125
2015,SRH v CSK,Pawan Negi,15,136.36
2015,SRH v CSK,Dwayne Bravo,25,125
2015,SRH v CSK,Ravindra Jadeja,14,116.66
2015,KXIP v MI,Lendl Simmons,71,126.78
2015,KXIP v MI,Parthiv Patel,59,163.88
2015,KXIP v MI,Rohit Sharma,26,130
2015,KXIP v MI,Kieron Pollard,7,100
2015,KXIP v MI,Ambati Rayudu,4,400
2015,KXIP v MI,Murali Vijay,39,114.7
2015,KXIP v MI,Virender Sehwag,2,40
2015,KXIP v MI,Glenn Maxwell,12,133.33
2015,KXIP v MI,David Miller,43,116.21
2015,KXIP v MI,George Bailey,21,116.66
2015,KXIP v MI,Wriddhiman Saha,12,100
2015,KXIP v MI,Axar Patel,0,0
2015,KXIP v MI,Mitchell Johnson,8,200
2015,RR v DC,Ajinkya Rahane,91,168.51
2015,RR v DC,Shane Watson,21,87.5
2015,RR v DC,Karun Nair,61,160.52
2015,RR v DC,James Faulkner,8,200
2015,RR v DC,Mayank Agarwal,11,137.5
2015,RR v DC,Shreyas Iyer,9,75
2015,RR v DC,Jean0Paul Duminy,56,143.58
2015,RR v DC,Yuvraj Singh,22,122.22
2015,RR v DC,Angelo Mathews,16,94.11
2015,RR v DC,Kedar Jadhav,11,157.14
2015,RR v DC,Saurabh Tiwary,28,200
2015,RR v DC,Nathan Coulter0Nile,6,300
2015,RR v DC,Amit Mishra,1,33.33
2015,CSK v RCB,Dwayne Smith,0,0
2015,CSK v RCB,Brendon McCullum,20,133.33
2015,CSK v RCB,Suresh Raina,52,113.04
2015,CSK v RCB,Faf du Plessis,24,120
2015,CSK v RCB,MS Dhoni,29,161.11
2015,CSK v RCB,Ravindra Jadeja,3,75
2015,CSK v RCB,Pawan Negi,13,185.71
2015,CSK v RCB,Dwayne Bravo,2,66.66
2015,CSK v RCB,Mohit Sharma,0,0
2015,CSK v RCB,Ashish Nehra,0,0
2015,CSK v RCB,Nic Maddinson,4,57.14
2015,CSK v RCB,Virat Kohli,48,109.09
2015,CSK v RCB,AB de Villiers,21,150
2015,CSK v RCB,Mandeep Singh,0,0
2015,CSK v RCB,Dinesh Karthik,23,115
2015,CSK v RCB,Sarfaraz Khan,8,100
2015,CSK v RCB,David Wiese,17,121.42
2015,CSK v RCB,Harshal Patel,0,0
2015,CSK v RCB,Mitchell Starc,1,14.28
2015,CSK v RCB,Iqbal Abdulla,0,0
2015,CSK v RCB,Yuzvendra Chahal,0,0
2015,KKR v SRH,Robin Uthappa,30,111.11
2015,KKR v SRH,Gautam Gambhir,31,134.78
2015,KKR v SRH,Manish Pandey,33,126.92
2015,KKR v SRH,Andre Russell,1,33.33
2015,KKR v SRH,Ryan ten Doeschate,8,114.28
2015,KKR v SRH,Yusuf Pathan,30,157.89
2015,KKR v SRH,Johan Botha,12,200
2015,KKR v SRH,Suryakumar Yadav,6,200
2015,KKR v SRH,Piyush Chawla,9,150
2015,KKR v SRH,David Warner,4,133.33
2015,KKR v SRH,Shikhar Dhawan,15,100
2015,KKR v SRH,Naman Ojha,0,0
2015,KKR v SRH,Moises Henriques,41,124.24
2015,KKR v SRH,Eoin Morgan,5,45.45
2015,KKR v SRH,Hanuma Vihari,6,50
2015,KKR v SRH,Bipul Sharma,1,50
2015,KKR v SRH,Karn Sharma,32,160
2015,KKR v SRH,Praveen Kumar,12,75
2015,KKR v SRH,Bhuvneshwar Kumar,11,275
2015,KKR v SRH,Dale Steyn,1,100
2015,MI v DC,Mayank Agarwal,0,0
2015,MI v DC,Shreyas Iyer,19,105.55
2015,MI v DC,Jean0Paul Duminy,28,147.36
2015,MI v DC,Kedar Jadhav,16,106.66
2015,MI v DC,Yuvraj Singh,57,129.54
2015,MI v DC,Angelo Mathews,12,120
2015,MI v DC,Saurabh Tiwary,13,118.18
2015,MI v DC,Nathan Coulter0Nile,3,150
2015,MI v DC,Lendl Simmons,0,0
2015,MI v DC,Parthiv Patel,13,100
2015,MI v DC,Hardik Pandya,5,62.5
2015,MI v DC,Rohit Sharma,46,124.32
2015,MI v DC,Harbhajan Singh,5,125
2015,MI v DC,Ambati Rayudu,49,122.5
2015,MI v DC,Kieron Pollard,26,185.71
2015,RCB v KXIP,Chris Gayle,117,205.26
2015,RCB v KXIP,Virat Kohli,32,106.66
2015,RCB v KXIP,AB de Villiers,47,195.83
2015,RCB v KXIP,Dinesh Karthik,8,266.66
2015,RCB v KXIP,Sarfaraz Khan,11,157.14
2015,RCB v KXIP,Murali Vijay,2,33.33
2015,RCB v KXIP,Manan Vohra,2,66.66
2015,RCB v KXIP,Wriddhiman Saha,13,118.18
2015,RCB v KXIP,Glenn Maxwell,1,20
2015,RCB v KXIP,David Miller,7,70
2015,RCB v KXIP,George Bailey,2,50
2015,RCB v KXIP,Axar Patel,40,190.47
2015,RCB v KXIP,Mitchell Johnson,1,25
2015,RCB v KXIP,Anureet Singh,0,0
2015,RCB v KXIP,Karanveer Singh,4,57.14
2015,RCB v KXIP,Sandeep Sharma,7,77.77
2015,RR v SRH,Shikhar Dhawan,54,154.28
2015,RR v SRH,David Warner,24,133.33
2015,RR v SRH,Moises Henriques,20,95.23
2015,RR v SRH,Eoin Morgan,63,225
2015,RR v SRH,Ravi Bopara,17,141.66
2015,RR v SRH,Naman Ojha,8,133.33
2015,RR v SRH,Ajinkya Rahane,8,133.33
2015,RR v SRH,Shane Watson,12,100
2015,RR v SRH,Steven Smith,68,170
2015,RR v SRH,Karun Nair,4,40
2015,RR v SRH,Deepak Hooda,7,77.77
2015,RR v SRH,James Faulkner,30,157.89
2015,RR v SRH,Sanju Samson,21,210
2015,RR v SRH,Stuart Binny,3,100
2015,RR v SRH,Chris Morris,34,309.09
2015,KKR v DC,Robin Uthappa,32,103.22
2015,KKR v DC,Gautam Gambhir,12,120
2015,KKR v DC,Manish Pandey,22,115.78
2015,KKR v DC,Piyush Chawla,22,115.78
2015,KKR v DC,Yusuf Pathan,42,175
2015,KKR v DC,Andre Russell,5,100
2015,KKR v DC,Suryakumar Yadav,7,100
2015,KKR v DC,Johan Botha,17,340
2015,KKR v DC,Manoj Tiwary,25,89.28
2015,KKR v DC,Shreyas Iyer,40,114.28
2015,KKR v DC,Jean0Paul Duminy,25,156.25
2015,KKR v DC,Kedar Jadhav,10,166.66
2015,KKR v DC,Yuvraj Singh,0,0
2015,KKR v DC,Angelo Mathews,22,146.66
